frame_idx,block_id,local_frame,label,sam2_label,gt_bird_id,annotation_frame,distance_from_prompt,is_calibration_frame,iou,is_error,status,pred_area,gt_area,continuity_score,ref_iou_score,ac_score,area_ratio,centroid_jump,reason,gt_has_other_ids,gt_tiny_target
335,0,335,orange,3,38,0,335,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
335,0,335,spotted,4,14,0,335,0,0.49792694965449164,1,evaluated,3877,3710,0.9373004354136429,0.0,0.46865021770682147,1.1253991291727141,5.203753040301568,ok,1,0
336,0,336,darkest,1,75,0,336,0,0.5471578947368421,0,evaluated,4273,3076,0.9870348139255702,0.0,0.4935174069627851,1.0259303721488595,1.3099484539662367,ok,1,0
336,0,336,brownish,2,113,0,336,0,0.6789782533655506,0,evaluated,2788,2076,0.9973098995695839,0.18635275339185953,0.5918313264807218,0.9946485907955762,0.15215795129728046,ok,1,0
336,0,336,orange,3,38,0,336,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
336,0,336,spotted,4,14,0,336,0,0.5041899441340782,0,evaluated,3965,3574,0.9862663298542566,0.0,0.4931331649271283,1.022697962342017,2.060050521861516,ok,1,0
337,0,337,darkest,1,75,0,337,0,0.5604903536977492,0,evaluated,4561,3204,0.9663000234027616,0.0,0.4831500117013808,1.067399953194477,2.6773304907021283,ok,1,0
337,0,337,brownish,2,113,0,337,0,0.6857042747021724,0,evaluated,2731,2080,0.9895642621750275,0.1778,0.5836821310875138,0.9795552367288379,0.2876620254779762,ok,1,0
337,0,337,orange,3,38,0,337,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
337,0,337,spotted,4,14,0,337,0,0.5268946210757849,0,evaluated,4170,3466,0.9741488020176545,0.0,0.48707440100882726,1.051702395964691,3.3118639223157653,ok,1,0
338,0,338,darkest,1,75,0,338,0,0.5563894923958128,0,evaluated,4592,3288,0.9924549856724286,0.0,0.4962274928362143,1.0067967550975663,1.1317521491357099,ok,1,0
338,0,338,brownish,2,113,0,338,0,0.6718804310045186,0,evaluated,2714,2096,0.9922716038399849,0.1826787512588117,0.5874751775493983,0.9937751739289638,1.15925942400226,ok,1,0
338,0,338,orange,3,38,0,338,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
338,0,338,spotted,4,14,0,338,0,0.5437512072628936,0,evaluated,4442,3550,0.9673860911270983,0.0,0.48369304556354914,1.0652278177458034,0.624686028254669,ok,1,0
339,0,339,darkest,1,75,0,339,0,0.5580888183980968,0,evaluated,4551,3308,0.993787663363324,0.0,0.496893831681662,0.9910714285714286,0.9318504955013929,ok,1,0
339,0,339,brownish,2,113,0,339,0,0.6852846401718582,0,evaluated,2571,2136,0.9721898094126799,0.1592472683124241,0.565718538862552,0.947310243183493,2.8997570292329886,ok,1,0
339,0,339,orange,3,38,0,339,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
339,0,339,spotted,4,14,0,339,0,0.6121162837975198,0,evaluated,4288,3642,0.9817953063792468,0.0,0.4908976531896234,0.9653309320126069,2.7307040431129734,ok,1,0
340,0,340,darkest,1,75,0,340,0,0.5074971164936563,0,evaluated,4538,3304,0.998567650947554,0.0,0.499283825473777,0.997143484948363,0.17938946370296066,ok,1,0
340,0,340,brownish,2,113,0,340,0,0.675366464068645,0,evaluated,2558,2128,0.9974589523064895,0.15708502024291499,0.5772719862747022,0.9949436017113964,0.30303226773668623,ok,1,0
340,0,340,orange,3,38,0,340,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
340,0,340,spotted,4,14,0,340,0,0.6462216877129685,0,evaluated,4539,3674,0.9707322761194029,0.0,0.48536613805970147,1.0585354477611941,1.5347418233277579,ok,1,0
341,0,341,darkest,1,75,0,341,0,0.45929253228523303,1,evaluated,4553,3244,0.99834728955487,0.0,0.499173644777435,1.00330542089026,0.13208229161020088,ok,1,0
341,0,341,brownish,2,113,0,341,0,0.6543037088873338,0,evaluated,2584,2144,0.9949179046129789,0.16187778227438285,0.5783978434436808,1.0101641907740422,0.3239490290200183,ok,1,0
341,0,341,orange,3,38,0,341,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
341,0,341,spotted,4,14,0,341,0,0.6794871794871795,0,evaluated,4597,3656,0.9932043833112627,0.0,0.49660219165563135,1.0127781449658515,1.0193425033105967,ok,1,0
342,0,342,darkest,1,75,0,342,0,0.42577132486388386,1,evaluated,4568,3288,0.9980183187512228,0.0,0.4990091593756114,1.0032945310784098,0.29725218731657715,ok,1,0
342,0,342,brownish,2,113,0,342,0,0.6208403361344538,0,evaluated,2674,2148,0.9825851393188855,0.1762807583703106,0.5794329488445981,1.034829721362229,0.7760850502481155,ok,1,0
342,0,342,orange,3,38,0,342,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
342,0,342,spotted,4,14,0,342,0,0.7198832847019592,0,evaluated,4600,3652,0.9871976904000818,0.0,0.4935988452000409,1.000652599521427,1.9203464399877435,ok,1,0
343,0,343,darkest,1,75,0,343,0,0.40348073166400283,1,evaluated,4587,3316,0.9960314086235272,0.0,0.4980157043117636,1.0041593695271454,0.5952887064709073,ok,1,0
343,0,343,brownish,2,113,0,343,0,0.6030460142579391,0,evaluated,2803,2144,0.9758788332086762,0.1865047770700637,0.58119180513937,1.0482423335826476,1.7060267961401578,ok,1,0
343,0,343,orange,3,38,0,343,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
343,0,343,spotted,4,14,0,343,0,0.7318191289852053,0,evaluated,4607,3704,0.9896427417137827,0.0,0.4948213708568914,1.0015217391304347,1.5535887429325812,ok,1,0
344,0,344,darkest,1,75,0,344,0,0.3951048951048951,1,evaluated,4604,3376,0.9970552802086065,0.0,0.4985276401043032,1.0037061260082842,0.4417079687090348,ok,1,0
344,0,344,brownish,2,113,0,344,0,0.6020313942751616,0,evaluated,2997,2208,0.9653942204780592,0.19584223819700797,0.5806182293375336,1.0692115590438815,1.8144728337584783,ok,1,0
344,0,344,orange,3,38,0,344,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
344,0,344,spotted,4,14,0,344,0,0.6727822580645161,0,evaluated,4771,3526,0.976202536105908,0.0,0.488101268052954,1.0355980030388539,3.569619584113801,ok,1,0
345,0,345,darkest,1,75,0,345,0,0.3952126743585328,1,evaluated,4622,3480,0.9926809083917416,0.0,0.4963404541958708,1.0039096437880104,1.097863741238757,ok,1,0
345,0,345,brownish,2,113,0,345,0,0.6174070716228468,0,evaluated,3140,2212,0.9761428094761428,0.1998475900171461,0.5879951997466445,1.0477143810477143,1.9025424743066341,ok,1,0
345,0,345,orange,3,38,0,345,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
345,0,345,spotted,4,14,0,345,0,0.5701737992898523,0,evaluated,4846,3556,0.9921400125759798,0.0,0.4960700062879899,1.0157199748480403,1.1323359238476738,ok,1,0
346,0,346,darkest,1,75,0,346,0,0.410914098812188,1,evaluated,4608,3588,0.9947714138505286,0.0,0.4973857069252643,0.9969710082215492,0.784287922420714,ok,1,0
346,0,346,brownish,2,113,0,346,0,0.6291038154392191,0,evaluated,3244,2264,0.9834394904458599,0.198427555222763,0.5909335228343114,1.0331210191082802,1.5970628720225981,ok,1,0
346,0,346,orange,3,38,0,346,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
346,0,346,spotted,4,14,0,346,0,0.4548309624976907,1,evaluated,4793,3082,0.99390982034772,0.0,0.49695491017386,0.9890631448617416,0.9135269478419902,ok,1,0
347,0,347,darkest,1,75,0,347,0,0.38540245566166437,1,evaluated,4596,3528,0.99173915081036,0.0,0.49586957540518,0.9973958333333334,1.2391273784459929,ok,1,0
347,0,347,brownish,2,113,0,347,0,0.6377236726312702,0,evaluated,3311,2272,0.9893056172715997,0.19774115904462136,0.5935233881581106,1.0206535141800246,1.604157409260039,ok,1,0
347,0,347,orange,3,38,0,347,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
347,0,347,spotted,4,14,0,347,0,0.3848052176978671,1,evaluated,4660,3196,0.9857296137339057,0.0,0.49286480686695283,0.9722511996661799,0.5367717691774571,ok,1,0
348,0,348,darkest,1,75,0,348,0,0.381458469587966,1,evaluated,4753,3696,0.9829199303742384,0.0,0.4914599651871192,1.0341601392515232,1.646575506027089,ok,1,0
348,0,348,brownish,2,113,0,348,0,0.6367254121660034,0,evaluated,3454,2304,0.978405315614618,0.189636559913638,0.584020937764128,1.043189368770764,2.5567505344938795,ok,1,0
348,0,348,orange,3,38,0,348,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
348,0,348,spotted,4,14,0,348,0,0.3454184704184704,1,evaluated,4509,2950,0.983255710800621,0.0,0.4916278554003105,0.9675965665236052,0.28946580777118475,ok,1,0
349,0,349,darkest,1,75,0,349,0,0.397341211225997,1,evaluated,4842,3672,0.9906374921102462,0.0,0.4953187460551231,1.0187250157795076,0.8884654746211839,ok,1,0
349,0,349,brownish,2,113,0,349,0,0.6521246458923513,0,evaluated,3484,2348,0.9956572090330053,0.19245960502693,0.5940584070299676,1.0086855819339895,0.5853182615362247,ok,1,0
349,0,349,orange,3,38,0,349,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
349,0,349,spotted,4,14,0,349,0,0.32191902978419834,1,evaluated,4372,3040,0.9843321134492223,0.0,0.49216605672461117,0.9696163229097361,1.103149995026395,ok,1,0
350,0,350,darkest,1,75,0,350,0,0.40361640297061674,1,evaluated,4678,4016,0.9824711415134673,0.0,0.49123557075673363,0.9661296984717059,2.0552708963490787,ok,1,0
350,0,350,brownish,2,113,0,350,0,0.6667601683029453,0,evaluated,3518,2424,0.9936062711005975,0.18075698620445702,0.5871816286525273,1.0097588978185994,0.9590593349103672,ok,1,0
350,0,350,orange,3,38,0,350,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
350,0,350,spotted,4,14,0,350,0,0.301981860933826,1,evaluated,4374,3378,0.994211301997039,0.0,0.4971056509985195,1.0004574565416287,0.8683047004441543,ok,1,0
351,0,351,darkest,1,75,0,351,0,0.40738331436005853,1,evaluated,4650,4004,0.9932851977554961,0.0,0.49664259887774803,0.9940145361265498,1.0072203366755863,ok,1,0
351,0,351,brownish,2,113,0,351,0,0.6323165704863973,0,evaluated,3540,2400,0.9945783683056256,0.177981005979599,0.5862796871426124,1.006253553155202,0.8132447541561493,ok,1,0
351,0,351,orange,3,38,0,351,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
351,0,351,spotted,4,14,0,351,0,0.30774299835255353,1,evaluated,4438,3500,0.9926840420667581,0.0,0.49634202103337904,1.0146319158664838,0.9967547275917827,ok,1,0
352,0,352,darkest,1,75,0,352,0,0.42069190600522194,1,evaluated,4702,4004,0.988746759613103,0.0,0.4943733798065515,1.0111827956989248,1.6879860580345594,ok,1,0
352,0,352,brownish,2,113,0,352,0,0.6261423428413182,0,evaluated,3436,2436,0.9848661233993015,0.17164179104477612,0.5782539572220388,0.9706214689265537,1.8268526703442298,ok,1,0
352,0,352,orange,3,38,0,352,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
352,0,352,spotted,4,14,0,352,0,0.29074529074529076,1,evaluated,4512,3368,0.9916629112212708,0.0,0.4958314556106354,1.0166741775574584,0.771718697496077,ok,1,0
353,0,353,darkest,1,75,0,353,0,0.4843377596186585,1,evaluated,4671,4048,0.9805404619191095,0.0,0.49027023095955474,0.9934070608251808,2.9189307121335704,ok,1,0
353,0,353,brownish,2,113,0,353,0,0.5606060606060606,0,evaluated,3483,2388,0.9931606519208381,0.16508771929824562,0.5791241856095419,1.0136786961583237,0.7371008998678115,ok,1,0
353,0,353,orange,3,38,0,353,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
353,0,353,spotted,4,14,0,353,0,0.2817377312952534,1,evaluated,4536,3430,0.9953878187919646,0.0,0.4976939093959823,1.0053191489361701,0.6918271812053145,ok,1,0
354,0,354,darkest,1,75,0,354,0,0.551067615658363,0,evaluated,4705,4012,0.9876962438515907,0.0,0.49384812192579536,1.0072789552558339,1.8455634222613984,ok,1,0
354,0,354,brownish,2,113,0,354,0,0.5232100708103855,0,evaluated,3472,2336,0.9939032953903415,0.14844967954269878,0.5711764874665202,0.9968418030433535,0.9145056914487808,ok,1,0
354,0,354,orange,3,38,0,354,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
354,0,354,spotted,4,14,0,354,0,0.2728899007968775,1,evaluated,4533,3294,0.9991452054688489,0.0,0.49957260273442444,0.9993386243386243,0.12821917967265994,ok,1,0
355,0,355,darkest,1,75,0,355,0,0.5708884688090737,0,evaluated,4630,3680,0.9910242326275664,0.0,0.4955121163137832,0.9840595111583422,1.346365105865029,ok,1,0
355,0,355,brownish,2,113,0,355,0,0.5058398220244716,0,evaluated,3267,2148,0.9686256504438323,0.10338313584063198,0.5360043931422321,0.9409562211981567,2.4715735730684503,ok,1,0
355,0,355,orange,3,38,0,355,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
355,0,355,spotted,4,14,0,355,0,0.2664835164835165,1,evaluated,4547,3290,0.9974028908279592,0.0,0.4987014454139796,1.0030884623869403,0.38956637580611747,ok,1,0
356,0,356,darkest,1,75,0,356,0,0.5720218991882198,0,evaluated,4643,3684,0.9962743759994421,0.0,0.49813718799972106,1.0028077753779698,0.5588436000836856,ok,1,0
356,0,356,brownish,2,113,0,356,0,0.4938236945536216,1,evaluated,3221,2100,0.9928593604470661,0.10573756283584677,0.5492984616414565,0.9859198041016223,0.17666022178321583,ok,1,0
356,0,356,orange,3,38,0,356,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
356,0,356,spotted,4,14,0,356,0,0.28464673913043476,1,evaluated,4192,3372,0.9576574427480916,0.0,0.4788287213740458,0.9219265449747086,1.383063377342819,ok,1,0
357,0,357,darkest,1,75,0,357,0,0.568241469816273,0,evaluated,4689,3676,0.9950463062674995,0.0,0.49752315313374973,1.009907387465001,0.6222935710258597,ok,1,0
357,0,357,brownish,2,113,0,357,0,0.4860568878973787,1,evaluated,3285,2044,0.9900651971437442,0.1070446735395189,0.5485549353416316,1.0198696057125116,0.8780367876993792,ok,1,0
357,0,357,orange,3,38,0,357,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
357,0,357,spotted,4,14,0,357,0,0.30349306652624186,1,evaluated,4058,3368,0.9593532850287181,0.0,0.47967664251435904,0.9680343511450382,6.097007245692292,ok,1,0
358,0,358,darkest,1,75,0,358,0,0.5758204451150509,0,evaluated,4667,3688,0.9957587238034308,0.0,0.4978793619017154,0.9953081680528898,0.636191429485378,ok,1,0
358,0,358,brownish,2,113,0,358,0,0.5105399942246607,0,evaluated,3251,1980,0.9919775875486874,0.12281009110021023,0.5573938393244487,0.9896499238964992,1.2033618676969022,ok,1,0
358,0,358,orange,3,38,0,358,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
358,0,358,spotted,4,14,0,358,0,0.3719037508846426,1,evaluated,4228,3526,0.9576241713932877,0.0,0.47881208569664385,1.0418925579103007,6.356374291006846,ok,1,0
359,0,359,darkest,1,75,0,359,0,0.5986717267552182,0,evaluated,4713,3712,0.9838187237527454,0.0,0.4919093618763727,1.0098564388257982,2.4271914370881937,ok,1,0
359,0,359,brownish,2,113,0,359,0,0.557731657410114,0,evaluated,3325,2004,0.9886188864964627,0.1464190981432361,0.5675189923198494,1.0227622270070746,0.862488865628469,ok,1,0
359,0,359,orange,3,38,0,359,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
359,0,359,spotted,4,14,0,359,0,0.4392697466467958,1,evaluated,4250,3476,0.9841661875538971,0.0,0.49208309377694853,1.0052034058656576,2.3750718669154436,ok,1,0
360,0,360,darkest,1,75,0,360,0,0.5965109735509285,0,evaluated,4799,3712,0.9828752051289649,0.0,0.49143760256448243,1.0182474008062805,2.5687192306552764,ok,1,0
360,0,360,brownish,2,113,0,360,0,0.6026252983293556,0,evaluated,3320,2052,0.9926226418875722,0.15926986399427345,0.5759462529409228,0.9984962406015038,1.1066037168641614,ok,1,0
360,0,360,orange,3,38,0,360,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
360,0,360,spotted,4,14,0,360,0,0.47806608176218035,1,evaluated,4476,3442,0.9734117647058823,0.0,0.48670588235294115,1.0531764705882354,0.7970555707517879,ok,1,0
361,0,361,darkest,1,75,0,361,0,0.5789762340036563,0,evaluated,5029,3608,0.9760366743071474,0.0,0.4880183371535737,1.0479266513857053,3.074643249618333,ok,1,0
361,0,361,brownish,2,113,0,361,0,0.6254943717675692,0,evaluated,3263,2080,0.9912657064051487,0.1615412445730825,0.5764034754891156,0.9828313253012049,0.8766117626984058,ok,1,0
361,0,361,orange,3,38,0,361,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
361,0,361,spotted,4,14,0,361,0,0.5060065526028394,0,evaluated,4816,3458,0.9620196604110813,0.0,0.48100983020554067,1.0759606791778373,0.6912571139094131,ok,1,0
362,0,362,darkest,1,75,0,362,0,0.5903460837887068,0,evaluated,5103,3628,0.9884683950824059,0.0,0.49423419754120296,1.0147146550009942,1.7297407376391187,ok,1,0
362,0,362,brownish,2,113,0,362,0,0.540431654676259,0,evaluated,3269,2084,0.9955969415777843,0.17516913512525142,0.5853830383515178,1.0018387986515476,0.6604587633323522,ok,1,0
362,0,362,orange,3,38,0,362,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
362,0,362,spotted,4,14,0,362,0,0.5551352373746926,0,evaluated,4780,3442,0.9759798868748161,0.0,0.48798994343740804,0.9925249169435216,3.6030169687775815,ok,1,0
363,0,363,darkest,1,75,0,363,0,0.5743267504488331,0,evaluated,5105,3664,0.9939995742749672,0.0,0.4969997871374836,1.0003919263178522,0.9000638587549225,ok,1,0
363,0,363,brownish,2,113,0,363,0,0.45725108225108224,1,evaluated,3274,2112,0.9966419632024301,0.18627812615271117,0.5914600446775706,1.0015295197308045,0.5037055196354835,ok,1,0
363,0,363,orange,3,38,0,363,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
363,0,363,spotted,4,14,0,363,0,0.5077054794520548,0,evaluated,5391,3414,0.9360878661087866,0.0,0.4680439330543933,1.1278242677824268,2.9229400440743505,ok,1,0
364,0,364,darkest,1,75,0,364,0,0.5496982605608803,0,evaluated,5131,3600,0.9930544650565919,0.0,0.49652723252829595,1.0050930460333007,1.0418302415112224,ok,1,0
364,0,364,brownish,2,113,0,364,0,0.39164696611505123,1,evaluated,3270,2028,0.9931362568369237,0.20397078104513955,0.5985535189410316,0.9987782529016493,1.029561474461442,ok,1,0
364,0,364,orange,3,38,0,364,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
364,0,364,spotted,4,14,0,364,0,0.5997216146351163,0,evaluated,4663,3382,0.9219386660947887,0.0,0.46096933304739435,0.8649601187163791,8.855838770519,ok,1,0
365,0,365,darkest,1,75,0,365,0,0.5803249097472925,0,evaluated,5135,3620,0.9872833444843607,0.0,0.49364167224218036,1.0007795751315534,1.9074983273458959,ok,1,0
365,0,365,brownish,2,113,0,365,0,0.37770897832817335,1,evaluated,3264,2076,0.9960821040689242,0.21605756485514108,0.6060698344620327,0.998165137614679,0.5876843896613759,ok,1,0
365,0,365,orange,3,38,0,365,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
365,0,365,spotted,4,14,0,365,0,0.6529804085035431,0,evaluated,4525,3406,0.9783210415410777,0.0,0.48916052077053884,0.9704053184645078,3.251843768838353,ok,1,0
366,0,366,darkest,1,75,0,366,0,0.5391647248610862,0,evaluated,5127,3460,0.9886843668329944,0.0,0.4943421834164972,0.998442064264849,1.6973449750508425,ok,1,0
366,0,366,brownish,2,113,0,366,0,0.36417678986818297,1,evaluated,3202,2076,0.9899858698407717,0.21096725057121096,0.6004765602059914,0.9810049019607843,1.5021195238842295,ok,1,0
366,0,366,orange,3,38,0,366,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
366,0,366,spotted,4,14,0,366,0,0.6527093596059114,0,evaluated,4612,3440,0.9883755789259485,0.0,0.49418778946297426,1.0192265193370165,1.7436631611077282,ok,1,0
367,0,367,darkest,1,75,0,367,0,0.46261355695317957,1,evaluated,5156,3216,0.9946914034367681,0.0,0.49734570171838405,1.0056563292373708,0.7962894844847781,ok,1,0
367,0,367,brownish,2,113,0,367,0,0.3433221389821752,1,evaluated,3148,2052,0.991423125794155,0.2029759633727585,0.5971995445834568,0.9831355402873204,0.8075440544778814,ok,1,0
367,0,367,orange,3,38,0,367,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
367,0,367,spotted,4,14,0,367,0,0.6463145209881502,0,evaluated,4757,3440,0.9842801387684302,0.0,0.4921400693842151,1.0314397224631395,2.33784855379908,ok,1,0
368,0,368,darkest,1,75,0,368,0,0.42274455582440373,1,evaluated,5140,3092,0.998443579766537,0.0,0.4992217898832685,0.9968968192397207,0.19609248047882666,ok,1,0
368,0,368,brownish,2,113,0,368,0,0.3408624229979466,1,evaluated,3148,2076,0.9971615675551266,0.21596606247589664,0.6065638150155116,1.0,0.42576486673099945,ok,1,0
368,0,368,orange,3,38,0,368,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
368,0,368,spotted,4,14,0,368,0,0.6301923076923077,0,evaluated,5007,3470,0.9737229346226614,0.0,0.4868614673113307,1.0525541307546773,2.926994267899263,ok,1,0
369,0,369,darkest,1,75,0,369,0,0.34712411705348134,1,evaluated,5190,2820,0.995136186770428,0.0,0.497568093385214,1.009727626459144,0.2062104214472329,ok,1,0
369,0,369,brownish,2,113,0,369,0,0.3607342378292099,1,evaluated,3011,2104,0.977250083028894,0.24324869004433697,0.6102493865366155,0.9564803049555273,2.518860474599828,ok,1,0
369,0,369,orange,3,38,0,369,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
369,0,369,spotted,4,14,0,369,0,0.6317934782608695,0,evaluated,4965,3442,0.9934275569569343,0.0,0.49671377847846715,0.9916117435590174,0.9858664564598572,ok,1,0
370,0,370,darkest,1,75,0,370,0,0.26697045883092396,1,evaluated,5235,2828,0.9956647398843931,0.0,0.49783236994219654,1.0086705202312138,0.28733980116240304,ok,1,0
370,0,370,brownish,2,113,0,370,0,0.3962056640087985,1,evaluated,2978,2100,0.994459368703828,0.2388451443569554,0.6166522565303917,0.9890401859847227,0.5827244628932583,ok,1,0
370,0,370,orange,3,38,0,370,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
370,0,370,spotted,4,14,0,370,0,0.6442757009345794,0,evaluated,4973,3472,0.9968730323435173,0.0,0.49843651617175866,1.0016112789526688,0.4690451484724009,ok,1,0
371,0,371,darkest,1,75,0,371,0,0.20170238638090895,1,evaluated,5242,2664,0.9993314231136581,0.0,0.49966571155682904,1.0013371537726838,0.09830470457373859,ok,1,0
371,0,371,brownish,2,113,0,371,0,0.41490239208138574,1,evaluated,2994,2152,0.9945539958677202,0.22647527910685805,0.6105146374872892,1.0053727333781062,0.8169006198419771,ok,1,0
371,0,371,orange,3,38,0,371,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
371,0,371,spotted,4,14,0,371,0,0.6619662363455809,0,evaluated,4932,3436,0.9958434712084347,0.0,0.4979217356042174,0.9917554795897848,0.23957016942329196,ok,1,0
372,0,372,darkest,1,75,0,372,0,0.15297663903541825,1,evaluated,5270,2380,0.9973292636398321,0.0,0.49866463181991605,1.0053414727203358,0.21332853161495557,ok,1,0
372,0,372,brownish,2,113,0,372,0,0.40706012134583563,1,evaluated,2962,2140,0.9945982444294396,0.21452669180392936,0.6045624681166845,0.9893119572478289,0.5430293916523323,ok,1,0
372,0,372,orange,3,38,0,372,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
372,0,372,spotted,4,14,0,372,0,0.6515837104072398,0,evaluated,4995,3400,0.9936131386861314,0.0,0.4968065693430657,1.0127737226277371,0.21218728463824624,ok,1,0
373,0,373,darkest,1,75,0,373,0,0.11711316059142146,1,evaluated,5191,2440,0.9923906761702947,0.0,0.4961953380851474,0.9850094876660341,1.0632957623126575,ok,1,0
373,0,373,brownish,2,113,0,373,0,0.434928631402183,1,evaluated,2939,2188,0.9960871044572984,0.20804438280166435,0.6020657436294814,0.9922349763673194,0.3387574336024104,ok,1,0
373,0,373,orange,3,38,0,373,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
373,0,373,spotted,4,14,0,373,0,0.6498054474708171,0,evaluated,4978,3502,0.9957056487325275,0.0,0.49785282436626377,0.9965965965965966,0.6441526901208652,ok,1,0
374,0,374,darkest,1,75,0,374,0,0.0857512209135306,1,evaluated,5211,2348,0.9956490235524618,0.0,0.4978245117762309,1.0038528221922558,0.6526464671307309,ok,1,0
374,0,374,brownish,2,113,0,374,0,0.4919988361943555,1,evaluated,3020,2108,0.9862198026539639,0.19984463002524763,0.5930322163396058,1.0275603946920722,1.9141580944457588,ok,1,0
374,0,374,orange,3,38,0,374,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
374,0,374,spotted,4,14,0,374,0,0.6224098234842671,0,evaluated,4982,3474,0.9991489986041514,0.0,0.4995744993020757,1.0008035355564484,0.127650209377288,ok,1,0
375,0,375,darkest,1,75,0,375,0,0.058307038002469475,1,evaluated,5310,2404,0.9905008635578584,0.0,0.4952504317789292,1.0189982728842832,0.4623226912413162,ok,1,0
375,0,375,brownish,2,113,0,375,0,0.5755576500157085,0,evaluated,2839,2176,0.9681225783726665,0.16832261835184104,0.5682225983622538,0.9400662251655629,3.5597052763630423,ok,1,0
375,0,375,orange,3,38,0,375,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
375,0,375,spotted,4,14,0,375,0,0.6198807921553547,0,evaluated,4923,3502,0.9940077188706073,0.0,0.4970038594353037,0.9881573665194701,0.5898137156848522,ok,1,0
376,0,376,darkest,1,75,0,376,0,0.03228699551569507,1,evaluated,5553,2504,0.9723386276659081,0.0,0.48616931383295403,1.0457627118644068,4.149205850113784,ok,1,0
376,0,376,brownish,2,113,0,376,0,0.5944568333864289,0,evaluated,2841,2164,0.9865349022702462,0.1753526645768025,0.5809437834235244,1.000704473406129,2.019764659463067,ok,1,0
376,0,376,orange,3,38,0,376,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
376,0,376,spotted,4,14,0,376,0,0.6103969754253308,0,evaluated,5019,3500,0.9902498476538696,0.0,0.4951249238269348,1.0195003046922608,0.6137467969647987,ok,1,0
377,0,377,darkest,1,75,0,377,0,0.014405144694533762,1,evaluated,5223,2664,0.9684089603676048,0.0,0.4842044801838024,0.9405726634251755,1.5450548652223757,ok,1,0
377,0,377,brownish,2,113,0,377,0,0.6149187121453618,0,evaluated,2906,2160,0.9885603660682858,0.1802257687816271,0.5843930674249564,1.0228792678634284,0.7239213975907391,ok,1,0
377,0,377,orange,3,38,0,377,0,,,both_absent,0,0,0.0,0.0,0.0,,,dropout,1,0
377,0,377,spotted,4,14,0,377,0,0.6080800453086653,0,evaluated,5022,3496,0.9966225518681359,0.0,0.49831127593406793,1.0005977286312013,0.5066172197796209,ok,1,0
378,0,378,darkest,1,75,0,378,0,0.00026567481402763017,1,evaluated,4878,2652,0.9646371463714637,0.0,0.48231857318573185,0.9339460080413555,0.20975682440801444,ok,1,0
378,0,378,brownish,2,113,0,378,0,0.6167552360112535,0,evaluated,2960,2212,0.9907088781830695,0.17473118279569894,0.5827200304893843,1.018582243633861,1.0054486538889102,ok,1,0
