frame_idx,sam2_label,gt_bird_id,iou,is_error,iou_threshold
3201,4,75,0.0,1,0.5
3202,2,113,0.8397,0,0.5
3202,3,38,0.7759,0,0.5
3202,1,14,0.4533,1,0.5
3202,4,75,0.0,1,0.5
3203,2,113,0.8482,0,0.5
3203,3,38,0.7628,0,0.5
3203,1,14,0.4448,1,0.5
3203,4,75,0.0,1,0.5
3204,2,113,0.8591,0,0.5
3204,3,38,0.7877,0,0.5
3204,1,14,0.4435,1,0.5
3204,4,75,0.0,1,0.5
3205,2,113,0.8638,0,0.5
3205,3,38,0.7774,0,0.5
3205,1,14,0.451,1,0.5
3205,4,75,0.0056,1,0.5
3206,2,113,0.8624,0,0.5
3206,3,38,0.7519,0,0.5
3206,1,14,0.4443,1,0.5
3206,4,75,0.0,1,0.5
3207,2,113,0.8689,0,0.5
3207,3,38,0.7058,0,0.5
3207,1,14,0.4342,1,0.5
3207,4,75,0.0,1,0.5
3208,2,113,0.8703,0,0.5
3208,3,38,0.6472,0,0.5
3208,1,14,0.4227,1,0.5
3208,4,75,0.0,1,0.5
3209,2,113,0.8731,0,0.5
3209,3,38,0.6102,0,0.5
3209,1,14,0.4265,1,0.5
3209,4,75,0.0,1,0.5
3210,2,113,0.8717,0,0.5
3210,3,38,0.5641,0,0.5
3210,1,14,0.4308,1,0.5
3210,4,75,0.0,1,0.5
3211,2,113,0.8714,0,0.5
3211,3,38,0.469,1,0.5
3211,1,14,0.4313,1,0.5
3211,4,75,0.0,1,0.5
3212,2,113,0.8779,0,0.5
3212,1,14,0.4307,1,0.5
3212,3,38,0.3583,1,0.5
3212,4,75,0.0,1,0.5
3213,2,113,0.8765,0,0.5
3213,1,14,0.4223,1,0.5
3213,3,38,0.2564,1,0.5
3213,4,75,0.0,1,0.5
3214,2,113,0.8646,0,0.5
3214,1,14,0.4269,1,0.5
3214,3,38,0.2108,1,0.5
3214,4,75,0.0,1,0.5
3215,2,113,0.8557,0,0.5
3215,1,14,0.4235,1,0.5
3215,3,38,0.1647,1,0.5
3215,4,75,0.0,1,0.5
3216,2,113,0.8647,0,0.5
3216,1,14,0.4213,1,0.5
3216,3,38,0.093,1,0.5
3216,4,75,0.0,1,0.5
3217,2,113,0.8308,0,0.5
3217,1,14,0.417,1,0.5
3217,3,38,0.0451,1,0.5
3217,4,75,0.0,1,0.5
3218,2,113,0.8121,0,0.5
3218,1,14,0.4011,1,0.5
3218,3,38,0.0197,1,0.5
3218,4,75,0.0,1,0.5
3219,2,113,0.7849,0,0.5
3219,1,14,0.4202,1,0.5
3219,3,38,0.0009,1,0.5
3219,4,75,0.0,1,0.5
3220,2,113,0.7512,0,0.5
3220,1,14,0.4353,1,0.5
3220,3,38,0.0079,1,0.5
3220,4,75,0.0,1,0.5
3221,2,113,0.7053,0,0.5
3221,1,14,0.4305,1,0.5
3221,3,38,0.022,1,0.5
3221,4,75,0.0,1,0.5
3222,2,113,0.6841,0,0.5
3222,1,14,0.4267,1,0.5
3222,3,38,0.0768,1,0.5
3222,4,75,0.0,1,0.5
3223,2,113,0.6318,0,0.5
3223,1,14,0.4255,1,0.5
3223,3,38,0.1436,1,0.5
3223,4,75,0.0,1,0.5
3224,2,113,0.5451,0,0.5
3224,1,14,0.4387,1,0.5
3224,3,38,0.1638,1,0.5
3224,4,75,0.0,1,0.5
3225,2,113,0.5162,0,0.5
3225,1,14,0.4415,1,0.5
3225,3,38,0.2221,1,0.5
3225,4,75,0.0,1,0.5
3226,2,113,0.5006,0,0.5
3226,1,14,0.4484,1,0.5
3226,3,38,0.2666,1,0.5
3226,4,75,0.0,1,0.5
3227,2,113,0.4875,1,0.5
3227,1,14,0.4473,1,0.5
3227,3,38,0.3072,1,0.5
3227,4,75,0.0,1,0.5
3228,2,113,0.4918,1,0.5
3228,1,14,0.4261,1,0.5
3228,3,38,0.3007,1,0.5
3228,4,75,0.0024,1,0.5
3229,2,113,0.505,0,0.5
3229,1,14,0.4251,1,0.5
3229,3,38,0.2782,1,0.5
3229,4,75,0.0056,1,0.5
3230,2,113,0.5113,0,0.5
3230,1,14,0.4303,1,0.5
3230,3,38,0.2237,1,0.5
3230,4,75,0.0,1,0.5
3231,2,113,0.5,0,0.5
3231,1,14,0.4558,1,0.5
3231,3,38,0.1699,1,0.5
3231,4,75,0.0,1,0.5
3232,2,113,0.5062,0,0.5
3232,1,14,0.4568,1,0.5
3232,3,38,0.1379,1,0.5
3232,4,75,0.0,1,0.5
3233,2,113,0.496,1,0.5
3233,1,14,0.4591,1,0.5
3233,3,38,0.1184,1,0.5
3233,4,75,0.0,1,0.5
3234,2,113,0.5117,0,0.5
3234,1,14,0.4789,1,0.5
3234,3,38,0.1025,1,0.5
3234,4,75,0.0,1,0.5
3235,2,113,0.5321,0,0.5
3235,1,14,0.4929,1,0.5
3235,3,38,0.0866,1,0.5
3235,4,75,0.0,1,0.5
3236,2,113,0.5259,0,0.5
3236,1,14,0.5119,0,0.5
3236,3,38,0.0775,1,0.5
3237,2,113,0.5302,0,0.5
3237,1,14,0.5135,0,0.5
3237,3,38,0.057,1,0.5
3238,2,113,0.5264,0,0.5
3238,1,14,0.5116,0,0.5
3238,3,38,0.0307,1,0.5
3239,1,14,0.5064,0,0.5
3239,2,113,0.4786,1,0.5
3239,3,38,0.0248,1,0.5
3240,1,14,0.5142,0,0.5
3240,2,113,0.4344,1,0.5
3240,3,38,0.0169,1,0.5
3241,1,14,0.5145,0,0.5
3241,2,113,0.3786,1,0.5
3241,3,38,0.0084,1,0.5
3242,1,14,0.5118,0,0.5
3242,2,113,0.3217,1,0.5
3242,3,38,0.0,1,0.5
3243,1,14,0.5141,0,0.5
3243,2,113,0.287,1,0.5
3243,3,38,0.0,1,0.5
3244,1,14,0.5115,0,0.5
3244,2,113,0.2692,1,0.5
3244,3,38,0.0,1,0.5
3245,1,14,0.5074,0,0.5
3245,2,113,0.2682,1,0.5
3245,3,38,0.0,1,0.5
3246,1,14,0.4959,1,0.5
3246,2,113,0.2535,1,0.5
3246,3,38,0.0,1,0.5
3247,1,14,0.5028,0,0.5
3247,2,113,0.2378,1,0.5
3247,3,38,0.0037,1,0.5
3248,1,14,0.4977,1,0.5
3248,2,113,0.2447,1,0.5
3248,3,38,0.0302,1,0.5
3249,1,14,0.5015,0,0.5
3249,2,113,0.2399,1,0.5
3249,3,38,0.0368,1,0.5
3250,1,14,0.4896,1,0.5
3250,2,113,0.2525,1,0.5
3250,3,38,0.0498,1,0.5
3251,1,14,0.4957,1,0.5
3251,2,113,0.2966,1,0.5
3251,3,38,0.0523,1,0.5
3252,1,14,0.4892,1,0.5
3252,2,113,0.2753,1,0.5
3252,3,38,0.0673,1,0.5
3253,1,14,0.483,1,0.5
3253,2,113,0.2726,1,0.5
3253,3,38,0.0725,1,0.5
3254,1,14,0.4859,1,0.5
3254,2,113,0.291,1,0.5
3254,3,38,0.0927,1,0.5
3255,1,14,0.4864,1,0.5
3255,2,113,0.3122,1,0.5
3255,3,38,0.1248,1,0.5
3256,1,14,0.4818,1,0.5
3256,2,113,0.3445,1,0.5
3256,3,38,0.1436,1,0.5
3257,1,14,0.4797,1,0.5
3257,2,113,0.3758,1,0.5
3257,3,38,0.1058,1,0.5
3258,1,14,0.476,1,0.5
3258,2,113,0.4087,1,0.5
3258,3,38,0.0456,1,0.5
3259,2,113,0.4709,1,0.5
3259,1,14,0.4639,1,0.5
3259,3,38,0.0003,1,0.5
3260,2,113,0.5395,0,0.5
3260,1,14,0.4622,1,0.5
3260,3,38,0.0228,1,0.5
3261,2,113,0.5844,0,0.5
3261,1,14,0.4527,1,0.5
3261,3,38,0.0754,1,0.5
3262,2,113,0.6406,0,0.5
3262,1,14,0.4546,1,0.5
3262,3,38,0.041,1,0.5
3263,2,113,0.6628,0,0.5
3263,1,14,0.4515,1,0.5
3263,3,38,0.0107,1,0.5
3264,2,113,0.6665,0,0.5
3264,1,14,0.4472,1,0.5
3264,3,38,0.0002,1,0.5
3265,2,113,0.6748,0,0.5
3265,1,14,0.4516,1,0.5
3265,3,38,0.0058,1,0.5
3266,2,113,0.6951,0,0.5
3266,1,14,0.456,1,0.5
3266,3,38,0.0022,1,0.5
3267,2,113,0.6778,0,0.5
3267,1,14,0.4625,1,0.5
3267,3,38,0.0,1,0.5
3268,2,113,0.6472,0,0.5
3268,1,14,0.4846,1,0.5
3268,3,38,0.0,1,0.5
3269,2,113,0.6271,0,0.5
3269,1,14,0.4875,1,0.5
3269,3,38,0.0,1,0.5
3270,2,113,0.6296,0,0.5
3270,1,14,0.4911,1,0.5
3270,3,38,0.0,1,0.5
3271,2,113,0.6257,0,0.5
3271,1,14,0.4844,1,0.5
3271,3,38,0.0,1,0.5
3272,2,113,0.6474,0,0.5
3272,1,14,0.4839,1,0.5
3272,3,38,0.0,1,0.5
3273,2,113,0.6474,0,0.5
3273,1,14,0.4906,1,0.5
3273,3,38,0.0,1,0.5
3274,2,113,0.6416,0,0.5
3274,1,14,0.495,1,0.5
3274,3,38,0.0,1,0.5
3275,2,113,0.6619,0,0.5
3275,1,14,0.494,1,0.5
3275,3,38,0.0,1,0.5
3276,2,113,0.6415,0,0.5
3277,2,113,0.6639,0,0.5
3278,2,113,0.7119,0,0.5
3279,2,113,0.7129,0,0.5
3280,2,113,0.7376,0,0.5
3281,2,113,0.7687,0,0.5
3282,2,113,0.76,0,0.5
3283,2,113,0.738,0,0.5
3284,2,113,0.7382,0,0.5
3285,2,113,0.7635,0,0.5
3286,2,113,0.7458,0,0.5
3287,2,113,0.7633,0,0.5
3287,1,38,0.0,1,0.5
3288,2,113,0.7886,0,0.5
3288,1,38,0.0,1,0.5
3289,2,113,0.7063,0,0.5
3289,1,38,0.0,1,0.5
3290,2,113,0.7706,0,0.5
3290,1,38,0.0,1,0.5
3291,2,113,0.7659,0,0.5
3291,1,38,0.0,1,0.5
3292,2,113,0.7656,0,0.5
3292,1,38,0.0,1,0.5
3293,2,113,0.7407,0,0.5
3293,1,14,0.6297,0,0.5
3294,2,113,0.7465,0,0.5
3294,1,14,0.6306,0,0.5
3295,2,113,0.7377,0,0.5
3295,1,14,0.6605,0,0.5
3295,3,38,0.0,1,0.5
3296,2,113,0.7318,0,0.5
3296,1,14,0.5809,0,0.5
3296,3,38,0.0299,1,0.5
3297,2,113,0.7248,0,0.5
3297,1,14,0.5863,0,0.5
3297,3,75,0.0442,1,0.5
3298,2,113,0.7213,0,0.5
3298,1,14,0.5831,0,0.5
3298,3,75,0.1727,1,0.5
3299,2,113,0.7302,0,0.5
3299,1,14,0.5807,0,0.5
3299,4,75,0.2203,1,0.5
3299,3,38,0.0,1,0.5
3300,2,113,0.7208,0,0.5
3300,1,14,0.5416,0,0.5
3300,3,75,0.1529,1,0.5
3301,2,113,0.7245,0,0.5
3301,1,14,0.5911,0,0.5
3301,3,38,0.0,1,0.5
3302,2,113,0.7161,0,0.5
3302,1,14,0.5858,0,0.5
3302,3,38,0.0,1,0.5
3302,4,75,0.0,1,0.5
3303,2,113,0.7121,0,0.5
3303,1,14,0.5778,0,0.5
3303,3,38,0.0,1,0.5
3303,4,75,0.0,1,0.5
3304,2,113,0.6937,0,0.5
3304,1,14,0.6013,0,0.5
3304,3,38,0.0,1,0.5
3304,4,75,0.0,1,0.5
3305,2,113,0.6836,0,0.5
3305,1,14,0.6008,0,0.5
3305,3,38,0.0,1,0.5
3305,4,75,0.0,1,0.5
3306,2,113,0.6788,0,0.5
3306,1,14,0.5617,0,0.5
3306,3,38,0.0,1,0.5
3306,4,75,0.0,1,0.5
3307,2,113,0.6847,0,0.5
3307,1,14,0.5575,0,0.5
3307,3,38,0.0,1,0.5
3307,4,75,0.0,1,0.5
3308,2,113,0.6885,0,0.5
3308,1,14,0.5462,0,0.5
3308,3,38,0.0,1,0.5
3308,4,75,0.0,1,0.5
3309,2,113,0.687,0,0.5
3309,1,14,0.5846,0,0.5
3309,3,38,0.0,1,0.5
3309,4,75,0.0,1,0.5
3310,2,113,0.6836,0,0.5
3310,1,14,0.6179,0,0.5
3310,3,38,0.0,1,0.5
3310,4,75,0.0,1,0.5
3311,2,113,0.6756,0,0.5
3311,1,14,0.6536,0,0.5
3311,3,38,0.0,1,0.5
3311,4,75,0.0,1,0.5
3312,2,113,0.6882,0,0.5
3312,1,14,0.668,0,0.5
3312,3,38,0.0,1,0.5
3312,4,75,0.0,1,0.5
3313,2,113,0.6943,0,0.5
3313,1,14,0.6761,0,0.5
3313,4,38,0.0556,1,0.5
3313,3,75,0.0,1,0.5
3314,2,113,0.6993,0,0.5
3314,1,14,0.669,0,0.5
3314,4,38,0.1119,1,0.5
3314,3,75,0.0,1,0.5
3315,2,113,0.6689,0,0.5
3315,1,14,0.661,0,0.5
3315,4,38,0.0002,1,0.5
3315,3,75,0.0,1,0.5
3316,2,113,0.6568,0,0.5
3316,1,14,0.6314,0,0.5
3316,3,75,0.0073,1,0.5
3316,4,38,0.0,1,0.5
3317,1,14,0.6409,0,0.5
3317,2,113,0.6311,0,0.5
3317,3,75,0.0483,1,0.5
3317,4,38,0.0,1,0.5
3318,1,14,0.6299,0,0.5
3318,2,113,0.5624,0,0.5
3318,3,75,0.1055,1,0.5
3318,4,38,0.0,1,0.5
3319,1,14,0.7342,0,0.5
3319,2,113,0.5159,0,0.5
3319,3,75,0.1906,1,0.5
3319,4,38,0.0,1,0.5
3320,1,14,0.6193,0,0.5
3320,2,113,0.4839,1,0.5
3320,3,75,0.2789,1,0.5
3320,4,38,0.0,1,0.5
3321,1,14,0.6291,0,0.5
3321,2,113,0.4014,1,0.5
3321,3,75,0.2315,1,0.5
3321,4,38,0.0,1,0.5
3322,1,14,0.6413,0,0.5
3322,2,113,0.3471,1,0.5
3322,3,75,0.2454,1,0.5
3322,4,38,0.0,1,0.5
3323,1,14,0.6763,0,0.5
3323,2,113,0.3322,1,0.5
3323,3,75,0.2143,1,0.5
3323,4,38,0.0,1,0.5
3324,1,14,0.6444,0,0.5
3324,2,113,0.3065,1,0.5
3324,3,75,0.26,1,0.5
3324,4,38,0.0,1,0.5
3325,1,14,0.6726,0,0.5
3325,3,75,0.3126,1,0.5
3325,2,113,0.297,1,0.5
3326,1,14,0.6505,0,0.5
3326,3,75,0.3342,1,0.5
3326,2,113,0.3123,1,0.5
3327,1,14,0.6069,0,0.5
3327,2,113,0.3348,1,0.5
3327,3,75,0.2702,1,0.5
3328,1,14,0.5749,0,0.5
3328,2,113,0.3804,1,0.5
3328,3,75,0.2013,1,0.5
3329,1,14,0.5865,0,0.5
3329,2,113,0.4243,1,0.5
3329,3,75,0.2047,1,0.5
3330,1,14,0.6201,0,0.5
3330,2,113,0.4719,1,0.5
3330,3,75,0.2288,1,0.5
3331,1,14,0.5859,0,0.5
3331,2,113,0.5351,0,0.5
3331,3,75,0.252,1,0.5
3332,2,113,0.597,0,0.5
3332,1,14,0.5466,0,0.5
3332,3,75,0.2639,1,0.5
3333,2,113,0.6556,0,0.5
3333,1,14,0.5271,0,0.5
3333,3,75,0.2625,1,0.5
3334,2,113,0.7039,0,0.5
3334,1,14,0.4005,1,0.5
3334,3,75,0.2772,1,0.5
3335,2,113,0.7048,0,0.5
3335,1,14,0.3211,1,0.5
3335,3,75,0.2869,1,0.5
3336,2,113,0.7024,0,0.5
3336,3,75,0.4093,1,0.5
3336,1,14,0.2971,1,0.5
3337,2,113,0.7419,0,0.5
3337,3,75,0.4096,1,0.5
3337,1,14,0.2642,1,0.5
3338,2,113,0.7311,0,0.5
3338,3,75,0.4289,1,0.5
3338,1,14,0.2138,1,0.5
3339,2,113,0.729,0,0.5
3339,3,75,0.4474,1,0.5
3339,1,14,0.1788,1,0.5
3340,2,113,0.7313,0,0.5
3340,3,75,0.4734,1,0.5
3340,1,14,0.1804,1,0.5
3341,2,113,0.7385,0,0.5
3341,3,75,0.4786,1,0.5
3341,1,14,0.1715,1,0.5
3342,2,113,0.7342,0,0.5
3342,3,75,0.5156,0,0.5
3342,1,14,0.2102,1,0.5
3343,2,113,0.7328,0,0.5
3343,3,75,0.4981,1,0.5
3343,1,14,0.2389,1,0.5
3344,2,113,0.7371,0,0.5
3344,3,75,0.605,0,0.5
3344,1,14,0.2544,1,0.5
3345,2,113,0.7474,0,0.5
3345,3,75,0.6481,0,0.5
3345,1,14,0.2729,1,0.5
3346,2,113,0.7342,0,0.5
3346,3,75,0.6692,0,0.5
3346,1,14,0.3031,1,0.5
3347,2,113,0.7328,0,0.5
3347,3,75,0.6175,0,0.5
3347,1,14,0.3162,1,0.5
3348,2,113,0.7508,0,0.5
3348,3,75,0.636,0,0.5
3348,1,14,0.3396,1,0.5
3349,2,113,0.7229,0,0.5
3349,3,75,0.6319,0,0.5
3349,1,14,0.3753,1,0.5
3350,2,113,0.7335,0,0.5
3350,3,75,0.6191,0,0.5
3350,1,14,0.2377,1,0.5
3351,2,113,0.7373,0,0.5
3351,3,75,0.6043,0,0.5
3351,1,14,0.2338,1,0.5
3352,2,113,0.7395,0,0.5
3352,3,75,0.598,0,0.5
3352,1,14,0.2496,1,0.5
3353,2,113,0.7338,0,0.5
3353,3,75,0.611,0,0.5
3353,1,14,0.2396,1,0.5
3354,2,113,0.7376,0,0.5
3354,3,75,0.5993,0,0.5
3354,1,14,0.2467,1,0.5
3355,2,113,0.738,0,0.5
3355,3,75,0.554,0,0.5
3355,1,14,0.2736,1,0.5
3356,2,113,0.7393,0,0.5
3356,3,75,0.6094,0,0.5
3356,1,14,0.2984,1,0.5
3357,2,113,0.7218,0,0.5
3357,3,75,0.6228,0,0.5
3357,1,14,0.3109,1,0.5
3358,2,113,0.7297,0,0.5
3358,3,75,0.6184,0,0.5
3358,1,14,0.3286,1,0.5
3359,2,113,0.7319,0,0.5
3359,3,75,0.6207,0,0.5
3359,1,14,0.3529,1,0.5
3360,2,113,0.729,0,0.5
3360,3,75,0.567,0,0.5
3360,1,14,0.3825,1,0.5
3361,2,113,0.7339,0,0.5
3361,3,75,0.5591,0,0.5
3361,1,14,0.3769,1,0.5
3362,2,113,0.7363,0,0.5
3362,3,75,0.56,0,0.5
3362,1,14,0.3928,1,0.5
3363,2,113,0.7429,0,0.5
3363,3,75,0.5707,0,0.5
3363,1,14,0.4126,1,0.5
3364,2,113,0.7455,0,0.5
3364,3,75,0.5624,0,0.5
3364,1,14,0.4424,1,0.5
3365,2,113,0.7437,0,0.5
3365,3,75,0.6454,0,0.5
3365,1,14,0.5562,0,0.5
3366,2,113,0.7616,0,0.5
3366,1,14,0.6683,0,0.5
3366,3,75,0.6172,0,0.5
3367,2,113,0.7562,0,0.5
3367,1,14,0.7206,0,0.5
3367,3,75,0.5944,0,0.5
3368,2,113,0.7618,0,0.5
3368,1,14,0.7059,0,0.5
3368,3,75,0.5633,0,0.5
3369,2,113,0.7557,0,0.5
3369,1,14,0.6667,0,0.5
3369,3,75,0.6036,0,0.5
3370,2,113,0.7115,0,0.5
3370,3,75,0.6418,0,0.5
3370,1,14,0.5641,0,0.5
3371,2,113,0.7092,0,0.5
3371,3,75,0.6586,0,0.5
3371,1,14,0.5194,0,0.5
3372,3,75,0.7337,0,0.5
3372,2,113,0.7092,0,0.5
3372,1,14,0.4523,1,0.5
3373,3,75,0.7315,0,0.5
3373,2,113,0.7136,0,0.5
3373,1,14,0.4221,1,0.5
3374,3,75,0.8159,0,0.5
3374,2,113,0.7037,0,0.5
3374,1,14,0.4262,1,0.5
3375,3,75,0.8222,0,0.5
3375,2,113,0.7028,0,0.5
3375,1,14,0.4049,1,0.5
3376,3,75,0.7831,0,0.5
3376,2,113,0.7071,0,0.5
3376,1,14,0.3832,1,0.5
3377,2,113,0.7057,0,0.5
3377,3,75,0.6677,0,0.5
3377,1,14,0.3819,1,0.5
3378,2,113,0.6993,0,0.5
3378,3,75,0.6661,0,0.5
3378,1,14,0.4313,1,0.5
3379,3,75,0.7017,0,0.5
3379,2,113,0.6969,0,0.5
3379,1,14,0.5061,0,0.5
3380,2,113,0.7018,0,0.5
3380,3,75,0.6676,0,0.5
3380,1,14,0.5817,0,0.5
3381,2,113,0.6946,0,0.5
3381,1,14,0.6324,0,0.5
3381,3,75,0.6189,0,0.5
3382,2,113,0.6921,0,0.5
3382,1,14,0.678,0,0.5
3382,3,75,0.5203,0,0.5
3383,1,14,0.7109,0,0.5
3383,2,113,0.6754,0,0.5
3383,3,75,0.5383,0,0.5
3384,1,14,0.676,0,0.5
3384,2,113,0.6296,0,0.5
3384,3,75,0.5827,0,0.5
3385,1,14,0.7112,0,0.5
3385,3,75,0.7039,0,0.5
3385,2,113,0.6062,0,0.5
3386,3,75,0.7498,0,0.5
3386,1,14,0.6558,0,0.5
3386,2,113,0.6039,0,0.5
3387,3,75,0.7791,0,0.5
3387,2,113,0.5908,0,0.5
3387,1,14,0.5537,0,0.5
3388,3,75,0.7485,0,0.5
3388,1,14,0.5354,0,0.5
3388,2,113,0.5183,0,0.5
3389,3,75,0.7452,0,0.5
3389,1,14,0.5194,0,0.5
3389,2,113,0.5126,0,0.5
3390,3,75,0.6489,0,0.5
3390,1,14,0.5067,0,0.5
3390,2,113,0.4574,1,0.5
3391,3,75,0.6373,0,0.5
3391,1,14,0.4586,1,0.5
3391,2,113,0.386,1,0.5
3392,3,75,0.5889,0,0.5
3392,1,14,0.4379,1,0.5
3392,2,113,0.3371,1,0.5
3393,3,75,0.6718,0,0.5
3393,1,14,0.4055,1,0.5
3393,2,113,0.2833,1,0.5
3394,3,75,0.7549,0,0.5
3394,1,14,0.4274,1,0.5
3394,2,113,0.2072,1,0.5
3395,3,75,0.7681,0,0.5
3395,1,14,0.5114,0,0.5
3395,2,113,0.1472,1,0.5
3396,3,75,0.7116,0,0.5
3396,1,14,0.59,0,0.5
3396,2,113,0.0806,1,0.5
3397,1,14,0.644,0,0.5
3397,3,75,0.6414,0,0.5
3397,2,113,0.0323,1,0.5
3398,3,75,0.7766,0,0.5
3398,1,14,0.7264,0,0.5
3398,2,113,0.0301,1,0.5
3399,1,14,0.783,0,0.5
3399,3,75,0.7334,0,0.5
3399,2,113,0.08,1,0.5
3400,1,14,0.7606,0,0.5
3400,3,75,0.7027,0,0.5
3400,2,113,0.2813,1,0.5
3401,1,14,0.7172,0,0.5
3401,3,75,0.598,0,0.5
3401,2,113,0.2907,1,0.5
3402,3,75,0.5479,0,0.5
3402,1,38,0.0242,1,0.5
3402,2,14,0.0,1,0.5
3403,1,14,0.5978,0,0.5
3403,3,75,0.5111,0,0.5
3403,2,38,0.0441,1,0.5
3404,3,75,0.4672,1,0.5
3404,1,38,0.0275,1,0.5
3404,2,14,0.0,1,0.5
3405,1,14,0.8167,0,0.5
3405,3,75,0.4079,1,0.5
3405,2,113,0.1106,1,0.5
3406,1,14,0.7596,0,0.5
3406,3,75,0.3287,1,0.5
3406,2,113,0.0899,1,0.5
3407,1,14,0.4431,1,0.5
3407,3,75,0.3941,1,0.5
3407,2,113,0.0386,1,0.5
3408,3,75,0.4772,1,0.5
3408,1,14,0.2939,1,0.5
3408,2,113,0.0353,1,0.5
3408,4,38,0.0,1,0.5
3409,3,75,0.4816,1,0.5
3409,1,14,0.2232,1,0.5
3409,2,113,0.1073,1,0.5
3409,4,38,0.0,1,0.5
3410,3,75,0.57,0,0.5
3410,1,14,0.0766,1,0.5
3410,2,113,0.062,1,0.5
3410,4,38,0.0,1,0.5
3411,3,75,0.5086,0,0.5
3411,4,113,0.0223,1,0.5
3411,2,14,0.0,1,0.5
3412,3,75,0.4951,1,0.5
3412,1,14,0.1344,1,0.5
3412,4,38,0.0915,1,0.5
3412,2,113,0.0,1,0.5
3413,3,75,0.4896,1,0.5
3413,4,38,0.1047,1,0.5
3413,1,14,0.0,1,0.5
3413,2,113,0.0,1,0.5
3414,3,75,0.5339,0,0.5
3414,4,38,0.2086,1,0.5
3414,1,14,0.1739,1,0.5
3414,2,113,0.0123,1,0.5
3415,3,75,0.4887,1,0.5
3415,1,14,0.2419,1,0.5
3415,2,113,0.2173,1,0.5
3415,4,38,0.0798,1,0.5
3416,1,14,0.4772,1,0.5
3416,3,75,0.3827,1,0.5
3416,4,113,0.3668,1,0.5
3417,1,14,0.6031,0,0.5
3417,3,75,0.2903,1,0.5
3417,2,113,0.1927,1,0.5
3417,4,38,0.0007,1,0.5
3418,1,14,0.3523,1,0.5
3418,3,75,0.2484,1,0.5
3418,2,113,0.1514,1,0.5
3418,4,38,0.0514,1,0.5
3419,4,113,0.5924,0,0.5
3419,1,14,0.2741,1,0.5
3419,3,75,0.162,1,0.5
3419,2,38,0.0064,1,0.5
3420,4,113,0.6198,0,0.5
3420,1,14,0.1808,1,0.5
3420,3,75,0.0916,1,0.5
3420,2,38,0.005,1,0.5
3421,4,113,0.6643,0,0.5
3421,1,14,0.1251,1,0.5
3421,3,75,0.0418,1,0.5
3421,2,38,0.002,1,0.5
3422,4,113,0.6892,0,0.5
3422,1,14,0.0943,1,0.5
3422,3,75,0.006,1,0.5
3422,2,38,0.0039,1,0.5
3423,4,113,0.6531,0,0.5
3423,1,14,0.0263,1,0.5
3423,2,38,0.0067,1,0.5
3423,3,75,0.0,1,0.5
3424,4,113,0.7062,0,0.5
3424,1,14,0.0309,1,0.5
3424,3,38,0.0,1,0.5
3425,4,113,0.5875,0,0.5
3425,1,14,0.0805,1,0.5
3425,3,75,0.0079,1,0.5
3425,2,38,0.0038,1,0.5
3426,4,113,0.559,0,0.5
3426,1,14,0.1507,1,0.5
3426,2,38,0.0007,1,0.5
3426,3,75,0.0002,1,0.5
3427,4,113,0.4966,1,0.5
3427,1,14,0.2165,1,0.5
3427,2,38,0.0,1,0.5
3427,3,75,0.0,1,0.5
3428,4,113,0.5095,0,0.5
3428,1,14,0.2532,1,0.5
3428,2,38,0.0,1,0.5
3428,3,75,0.0,1,0.5
3429,4,113,0.4664,1,0.5
3429,1,14,0.178,1,0.5
3429,2,38,0.0,1,0.5
3429,3,75,0.0,1,0.5
3430,4,113,0.4829,1,0.5
3430,1,14,0.2074,1,0.5
3430,2,38,0.0,1,0.5
3430,3,75,0.0,1,0.5
3431,4,113,0.3815,1,0.5
3431,1,14,0.204,1,0.5
3431,2,38,0.0,1,0.5
3431,3,75,0.0,1,0.5
3432,4,113,0.318,1,0.5
3432,1,14,0.1782,1,0.5
3432,2,38,0.0,1,0.5
3432,3,75,0.0,1,0.5
3433,4,113,0.2671,1,0.5
3433,1,14,0.1841,1,0.5
3433,2,38,0.0,1,0.5
3433,3,75,0.0,1,0.5
3434,4,113,0.2321,1,0.5
3434,1,14,0.2203,1,0.5
3434,2,38,0.0,1,0.5
3434,3,75,0.0,1,0.5
3435,1,14,0.2029,1,0.5
3435,4,113,0.1953,1,0.5
3435,2,38,0.0,1,0.5
3435,3,75,0.0,1,0.5
3436,1,14,0.1898,1,0.5
3436,4,113,0.1799,1,0.5
3436,2,38,0.0,1,0.5
3436,3,75,0.0,1,0.5
3437,1,14,0.201,1,0.5
3437,4,113,0.1535,1,0.5
3437,2,38,0.0,1,0.5
3437,3,75,0.0,1,0.5
3438,1,14,0.1866,1,0.5
3438,4,113,0.1707,1,0.5
3438,2,38,0.0,1,0.5
3438,3,75,0.0,1,0.5
3439,4,113,0.2339,1,0.5
3439,1,14,0.1776,1,0.5
3439,2,38,0.0,1,0.5
3439,3,75,0.0,1,0.5
3440,4,113,0.2782,1,0.5
3440,1,14,0.2032,1,0.5
3440,3,38,0.0,1,0.5
3441,4,113,0.3247,1,0.5
3441,1,14,0.2358,1,0.5
3441,2,38,0.0,1,0.5
3441,3,75,0.0,1,0.5
3442,4,113,0.3809,1,0.5
3442,1,14,0.1764,1,0.5
3442,3,38,0.0,1,0.5
3443,4,113,0.4272,1,0.5
3443,1,14,0.1843,1,0.5
3443,3,38,0.0,1,0.5
3444,4,113,0.4098,1,0.5
