abs_frame,sam2_label,gt_id,block_id,direction,foreground_logit_score
2077,1,14,2,later,0.9836645722389221
2077,2,38,2,later,0.9864514470100403
2077,3,75,2,later,0.9882448315620422
2077,4,113,2,later,0.9871383905410767
2078,1,14,2,later,0.9831162095069885
2078,2,38,2,later,0.9883148670196533
2078,3,75,2,later,0.9888010621070862
2078,4,113,2,later,0.9896803498268127
2079,1,14,2,later,0.9824922680854797
2079,2,38,2,later,0.9871759414672852
2079,3,75,2,later,0.987754762172699
2079,4,113,2,later,0.9891459941864014
2080,1,14,2,later,0.9831231832504272
2080,2,38,2,later,0.9859451055526733
2080,3,75,2,later,0.9888268113136292
2080,4,113,2,later,0.9901602864265442
2081,1,14,2,later,0.9847743511199951
2081,2,38,2,later,0.9870717525482178
2081,3,75,2,later,0.9888289570808411
2081,4,113,2,later,0.98954176902771
2082,1,14,2,later,0.9838457107543945
2082,2,38,2,later,0.9868142008781433
2082,3,75,2,later,0.9883984923362732
2082,4,113,2,later,0.986175537109375
2083,1,14,2,later,0.9845278859138489
2083,2,38,2,later,0.9897483587265015
2083,3,75,2,later,0.9890407919883728
2083,4,113,2,later,0.9849849343299866
2084,1,14,2,later,0.982111930847168
2084,2,38,2,later,0.9919785261154175
2084,3,75,2,later,0.9894019961357117
2084,4,113,2,later,0.9881842136383057
2085,1,14,2,later,0.9819489121437073
2085,2,38,2,later,0.9899296760559082
2085,3,75,2,later,0.9862151145935059
2085,4,113,2,later,0.9880012273788452
2086,1,14,2,later,0.984344482421875
2086,2,38,2,later,0.9907002449035645
2086,3,75,2,later,0.9857233166694641
2086,4,113,2,later,0.9869945049285889
2087,1,14,2,later,0.984088122844696
2087,2,38,2,later,0.9896246194839478
2087,3,75,2,later,0.9870041608810425
2087,4,113,2,later,0.9868810176849365
2088,1,14,2,later,0.9829595685005188
2088,2,38,2,later,0.9891645908355713
2088,3,75,2,later,0.9880378842353821
2088,4,113,2,later,0.9903056621551514
2089,1,14,2,later,0.9833817481994629
2089,2,38,2,later,0.9905164837837219
2089,3,75,2,later,0.9915779232978821
2089,4,113,2,later,0.9887522459030151
2090,1,14,2,later,0.9828709363937378
2090,2,38,2,later,0.9917786717414856
2090,3,75,2,later,0.9925908446311951
2090,4,113,2,later,0.9892989993095398
2091,1,14,2,later,0.9840158224105835
2091,2,38,2,later,0.9925922155380249
2091,3,75,2,later,0.9935154914855957
2091,4,113,2,later,0.9891691207885742
2092,1,14,2,later,0.9833669066429138
2092,2,38,2,later,0.9910238981246948
2092,3,75,2,later,0.9938524961471558
2092,4,113,2,later,0.9875710606575012
2093,1,14,2,later,0.9789261817932129
2093,2,38,2,later,0.9902982711791992
2093,3,75,2,later,0.9924845099449158
2093,4,113,2,later,0.9898432493209839
2094,1,14,2,later,0.9815172553062439
2094,2,38,2,later,0.992207944393158
2094,3,75,2,later,0.9943670630455017
2094,4,113,2,later,0.9902231693267822
2095,1,14,2,later,0.9852877855300903
2095,2,38,2,later,0.9911983013153076
2095,3,75,2,later,0.9928128123283386
2095,4,113,2,later,0.9902800917625427
2096,1,14,2,later,0.9868552088737488
2096,2,38,2,later,0.9850755929946899
2096,3,75,2,later,0.9930952787399292
2096,4,113,2,later,0.989585816860199
2097,1,14,2,later,0.9876928329467773
2097,2,38,2,later,0.9805271625518799
2097,3,75,2,later,0.9927035570144653
2097,4,113,2,later,0.9892134070396423
2098,1,14,2,later,0.9899216890335083
2098,2,38,2,later,0.9758695363998413
2098,3,75,2,later,0.9931885600090027
2098,4,113,2,later,0.9880596399307251
2099,1,14,2,later,0.987058699131012
2099,2,38,2,later,0.9772320985794067
2099,3,75,2,later,0.9928109645843506
2099,4,113,2,later,0.9877312779426575
2100,1,14,2,later,0.9887426495552063
2100,2,38,2,later,
2100,3,75,2,later,0.9935963749885559
2100,4,113,2,later,0.9894453883171082
2101,1,14,2,later,0.9853520393371582
2101,2,38,2,later,
2101,3,75,2,later,0.993183434009552
2101,4,113,2,later,0.9897025227546692
2102,1,14,2,later,0.9876340627670288
2102,2,38,2,later,
2102,3,75,2,later,0.9915441870689392
2102,4,113,2,later,0.9881398677825928
2103,1,14,2,later,0.9808346629142761
2103,2,38,2,later,
2103,3,75,2,later,0.9932414889335632
2103,4,113,2,later,0.9896462559700012
2104,1,14,2,later,0.9818615317344666
2104,2,38,2,later,
2104,3,75,2,later,0.9931299090385437
2104,4,113,2,later,0.9888412356376648
2105,1,14,2,later,0.9850951433181763
2105,2,38,2,later,
2105,3,75,2,later,0.9928068518638611
2105,4,113,2,later,0.9875370860099792
2106,1,14,2,later,0.9841340184211731
2106,2,38,2,later,
2106,3,75,2,later,0.9931043386459351
2106,4,113,2,later,0.9894009828567505
2107,1,14,2,later,0.9830738306045532
2107,2,38,2,later,
2107,3,75,2,later,0.991627037525177
2107,4,113,2,later,0.9906499981880188
2108,1,14,2,later,0.9782853126525879
2108,2,38,2,later,
2108,3,75,2,later,0.9914226531982422
2108,4,113,2,later,0.9917961955070496
2109,1,14,2,later,0.9815841317176819
2109,2,38,2,later,
2109,3,75,2,later,0.9922048449516296
2109,4,113,2,later,0.9924570918083191
2110,1,14,2,later,0.9862959384918213
2110,2,38,2,later,
2110,3,75,2,later,0.9919779300689697
2110,4,113,2,later,0.9934982061386108
2111,1,14,2,later,0.9880473017692566
2111,2,38,2,later,
2111,3,75,2,later,0.9909955859184265
2111,4,113,2,later,0.9917555451393127
2112,1,14,2,later,0.9879017472267151
2112,2,38,2,later,
2112,3,75,2,later,0.9923834204673767
2112,4,113,2,later,0.9897848963737488
2113,1,14,2,later,0.9859100580215454
2113,2,38,2,later,
2113,3,75,2,later,0.9907076358795166
2113,4,113,2,later,0.9907317757606506
2114,1,14,2,later,0.987350344657898
2114,2,38,2,later,0.9642952680587769
2114,3,75,2,later,0.9912896752357483
2114,4,113,2,later,0.9925633072853088
2115,1,14,2,later,0.9885064363479614
2115,2,38,2,later,0.9795179963111877
2115,3,75,2,later,0.9903918504714966
2115,4,113,2,later,0.9921537637710571
2116,1,14,2,later,0.9873272776603699
2116,2,38,2,later,0.9693195223808289
2116,3,75,2,later,0.9899975061416626
2116,4,113,2,later,0.9913563132286072
2117,1,14,2,later,0.9880788922309875
2117,2,38,2,later,0.9826186895370483
2117,3,75,2,later,0.9910435080528259
2117,4,113,2,later,0.9909361004829407
2118,1,14,2,later,0.9885499477386475
2118,2,38,2,later,0.981961190700531
2118,3,75,2,later,0.9894878268241882
2118,4,113,2,later,0.991382896900177
2119,1,14,2,later,0.9870954751968384
2119,2,38,2,later,0.9877302050590515
2119,3,75,2,later,0.9892773032188416
2119,4,113,2,later,0.9911198019981384
2120,1,14,2,later,0.9872275590896606
2120,2,38,2,later,0.9859813451766968
2120,3,75,2,later,0.9907984137535095
2120,4,113,2,later,0.9931302666664124
2121,1,14,2,later,0.984162449836731
2121,2,38,2,later,0.9791936874389648
2121,3,75,2,later,0.9893140196800232
2121,4,113,2,later,0.9903841018676758
2122,1,14,2,later,0.9837729334831238
2122,2,38,2,later,0.9857717752456665
2122,3,75,2,later,0.9903532266616821
2122,4,113,2,later,0.9934791922569275
2123,1,14,2,later,0.9843751192092896
2123,2,38,2,later,0.9824116826057434
2123,3,75,2,later,0.9903524518013
2123,4,113,2,later,0.9934481382369995
2124,1,14,2,later,0.9895713329315186
2124,2,38,2,later,0.9829549193382263
2124,3,75,2,later,0.9908827543258667
2124,4,113,2,later,0.9933577179908752
2125,1,14,2,later,0.988446056842804
2125,2,38,2,later,0.9840563535690308
2125,3,75,2,later,0.9893540143966675
2125,4,113,2,later,0.9937885999679565
2126,1,14,2,later,0.9882726669311523
2126,2,38,2,later,0.980917751789093
2126,3,75,2,later,0.9894165396690369
2126,4,113,2,later,0.9914225935935974
2127,1,14,2,later,0.9878655672073364
2127,2,38,2,later,0.9849250316619873
2127,3,75,2,later,0.9878833889961243
2127,4,113,2,later,0.9929541945457458
2128,1,14,2,later,0.9891916513442993
2128,2,38,2,later,0.9790574312210083
2128,3,75,2,later,0.9891766309738159
2128,4,113,2,later,0.9918797016143799
2129,1,14,2,later,0.9876791834831238
2129,2,38,2,later,0.9769679307937622
2129,3,75,2,later,0.9887515902519226
2129,4,113,2,later,0.9937384724617004
2130,1,14,2,later,0.9888345003128052
2130,2,38,2,later,0.9749426245689392
2130,3,75,2,later,0.9867145419120789
2130,4,113,2,later,0.9921236038208008
2131,1,14,2,later,0.9906015396118164
2131,2,38,2,later,0.9779492020606995
2131,3,75,2,later,0.9886031150817871
2131,4,113,2,later,0.99097740650177
2132,1,14,2,later,0.9897280335426331
2132,2,38,2,later,0.979441225528717
2132,3,75,2,later,0.9895088076591492
2132,4,113,2,later,0.9897480607032776
2133,1,14,2,later,0.9911969304084778
2133,2,38,2,later,0.971429705619812
2133,3,75,2,later,0.9883381128311157
2133,4,113,2,later,0.9863236546516418
2134,1,14,2,later,0.9888373017311096
2134,2,38,2,later,0.9803780317306519
2134,3,75,2,later,0.9881302118301392
2134,4,113,2,later,0.988011360168457
2135,1,14,2,later,0.9917358160018921
2135,2,38,2,later,0.9852973818778992
2135,3,75,2,later,0.9880838394165039
2135,4,113,2,later,0.9895103573799133
2136,1,14,2,later,0.9924113750457764
2136,2,38,2,later,0.9845244884490967
2136,3,75,2,later,0.9880209565162659
2136,4,113,2,later,0.9905949234962463
2137,1,14,2,later,0.9930535554885864
2137,2,38,2,later,0.9853577613830566
2137,3,75,2,later,0.9895121455192566
2137,4,113,2,later,0.9893299341201782
2138,1,14,2,later,0.9924300909042358
2138,2,38,2,later,0.985588014125824
2138,3,75,2,later,0.9906937479972839
2138,4,113,2,later,0.9824928045272827
2139,1,14,2,later,0.9915032386779785
2139,2,38,2,later,0.9831005930900574
2139,3,75,2,later,0.990073561668396
2139,4,113,2,later,0.9833634495735168
2140,1,14,2,later,0.9890121817588806
2140,2,38,2,later,0.9856283664703369
2140,3,75,2,later,0.98930823802948
2140,4,113,2,later,0.9861858487129211
2141,1,14,2,later,0.9878286719322205
2141,2,38,2,later,0.9861023426055908
2141,3,75,2,later,0.9881442189216614
2141,4,113,2,later,0.9833746552467346
2142,1,14,2,later,0.9857309460639954
2142,2,38,2,later,0.9845898151397705
2142,3,75,2,later,0.9877370595932007
2142,4,113,2,later,0.982312023639679
2143,1,14,2,later,0.9797104001045227
2143,2,38,2,later,0.9841940999031067
2143,3,75,2,later,0.98794025182724
2143,4,113,2,later,0.9802759289741516
2144,1,14,2,later,0.9777276515960693
2144,2,38,2,later,0.982473611831665
2144,3,75,2,later,0.9884989261627197
2144,4,113,2,later,0.9893582463264465
2145,1,14,2,later,0.9823008179664612
2145,2,38,2,later,0.9829363226890564
2145,3,75,2,later,0.9886282682418823
2145,4,113,2,later,0.9890463352203369
2146,1,14,2,later,0.9829967617988586
2146,2,38,2,later,0.9810614585876465
2146,3,75,2,later,0.988431453704834
2146,4,113,2,later,0.987916111946106
2147,1,14,2,later,0.9790259599685669
2147,2,38,2,later,0.9862144589424133
2147,3,75,2,later,0.989560067653656
2147,4,113,2,later,0.9886796474456787
2148,1,14,2,later,0.9733688831329346
2148,2,38,2,later,0.9840102791786194
2148,3,75,2,later,0.9885552525520325
2148,4,113,2,later,0.9876688718795776
2149,1,14,2,later,0.9773592352867126
2149,2,38,2,later,0.9835753440856934
2149,3,75,2,later,0.988644003868103
2149,4,113,2,later,0.989557147026062
2150,1,14,2,later,0.9796350002288818
2150,2,38,2,later,0.9862671494483948
2150,3,75,2,later,0.9891533851623535
2150,4,113,2,later,0.9881019592285156
2151,1,14,2,later,0.9822218418121338
2151,2,38,2,later,0.9824279546737671
2151,3,75,2,later,0.9891983270645142
2151,4,113,2,later,0.9891762733459473
2152,1,14,2,later,0.9725543260574341
2152,2,38,2,later,0.9830639362335205
2152,3,75,2,later,0.988719642162323
2152,4,113,2,later,0.9858817458152771
2153,1,14,2,later,0.9628445506095886
2153,2,38,2,later,0.9854961633682251
2153,3,75,2,later,0.9899140000343323
2153,4,113,2,later,0.9855256080627441
2154,1,14,2,later,0.9725291728973389
2154,2,38,2,later,0.9856606125831604
2154,3,75,2,later,0.9881170392036438
2154,4,113,2,later,0.9789572358131409
2155,1,14,2,later,0.980477511882782
2155,2,38,2,later,0.9824417233467102
2155,3,75,2,later,0.9895428419113159
2155,4,113,2,later,0.9756487607955933
2156,1,14,2,later,0.9673112034797668
2156,2,38,2,later,0.9797989130020142
2156,3,75,2,later,0.9898594617843628
2156,4,113,2,later,0.9846178889274597
2157,1,14,2,later,0.9593102931976318
2157,2,38,2,later,0.9856114983558655
2157,3,75,2,later,0.9900001883506775
2157,4,113,2,later,0.9884657859802246
2158,1,14,2,later,0.9589216113090515
2158,2,38,2,later,0.9868274331092834
2158,3,75,2,later,0.9898291230201721
2158,4,113,2,later,0.9907047152519226
2159,1,14,2,later,0.9751548767089844
2159,2,38,2,later,0.9880290031433105
2159,3,75,2,later,0.9915745258331299
2159,4,113,2,later,0.9896820187568665
2160,1,14,2,later,0.956430196762085
2160,2,38,2,later,0.9873905181884766
2160,3,75,2,later,0.9918313026428223
2160,4,113,2,later,0.9875425100326538
2161,1,14,2,later,0.9720654487609863
2161,2,38,2,later,0.987356424331665
2161,3,75,2,later,0.9919137358665466
2161,4,113,2,later,0.9868093729019165
2162,1,14,2,later,0.958220899105072
2162,2,38,2,later,0.9884904623031616
2162,3,75,2,later,0.9916067123413086
2162,4,113,2,later,0.9859541654586792
2163,1,14,2,later,0.974883496761322
2163,2,38,2,later,0.9886272549629211
2163,3,75,2,later,0.9926237463951111
2163,4,113,2,later,0.9822304844856262
2164,1,14,2,later,0.9762641787528992
2164,2,38,2,later,0.9893549084663391
2164,3,75,2,later,0.9910847544670105
2164,4,113,2,later,0.9845340847969055
2165,1,14,2,later,0.9643779993057251
2165,2,38,2,later,0.9889735579490662
2165,3,75,2,later,0.9907786250114441
2165,4,113,2,later,0.975703239440918
2166,1,14,2,later,0.9578471183776855
2166,2,38,2,later,0.9881534576416016
2166,3,75,2,later,0.9899192452430725
2166,4,113,2,later,0.9803429841995239
2167,1,14,2,later,0.9678971171379089
2167,2,38,2,later,0.988472044467926
2167,3,75,2,later,0.9901967644691467
2167,4,113,2,later,0.9864411354064941
2168,1,14,2,later,0.9653295278549194
2168,2,38,2,later,0.9878605604171753
2168,3,75,2,later,0.9880439043045044
2168,4,113,2,later,0.9837178587913513
2169,1,14,2,later,0.9708423614501953
2169,2,38,2,later,0.9841740131378174
2169,3,75,2,later,0.9915419816970825
2169,4,113,2,later,0.9856345057487488
2170,1,14,2,later,0.9307107925415039
2170,2,38,2,later,0.9891235828399658
2170,3,75,2,later,0.9732837080955505
2170,4,113,2,later,0.9821237325668335
2171,1,14,2,later,0.9728884100914001
2171,2,38,2,later,0.9871917366981506
2171,3,75,2,later,0.9816177487373352
2171,4,113,2,later,0.9773935675621033
2172,1,14,2,later,0.962123692035675
2172,2,38,2,later,0.9913003444671631
2172,3,75,2,later,0.9763990640640259
2172,4,113,2,later,0.9803720116615295
2173,1,14,2,later,0.978765070438385
2173,2,38,2,later,0.9913799166679382
2173,3,75,2,later,0.9831159114837646
2173,4,113,2,later,0.9798824191093445
2174,1,14,2,later,0.9626613855361938
2174,2,38,2,later,0.99069744348526
2174,3,75,2,later,0.9398019313812256
2174,4,113,2,later,0.9831077456474304
2175,1,14,2,later,0.9682558178901672
2175,2,38,2,later,0.9910982251167297
2175,3,75,2,later,0.9805605411529541
2175,4,113,2,later,0.9819766879081726
2176,1,14,2,later,0.9695287942886353
2176,2,38,2,later,0.9887708425521851
2176,3,75,2,later,0.9327067732810974
2176,4,113,2,later,0.9851803183555603
2177,1,14,2,later,0.9688626527786255
2177,2,38,2,later,0.9912505149841309
2177,3,75,2,later,0.9648938179016113
2177,4,113,2,later,0.9876683950424194
2178,1,14,2,later,0.9419626593589783
2178,2,38,2,later,0.9920321106910706
2178,3,75,2,later,0.9751155972480774
2178,4,113,2,later,0.9889782667160034
2179,1,14,2,later,0.9535840153694153
2179,2,38,2,later,0.9909541606903076
2179,3,75,2,later,0.9853204488754272
2179,4,113,2,later,0.9894651174545288
2180,1,14,2,later,0.9591480493545532
2180,2,38,2,later,0.9908785820007324
2180,3,75,2,later,0.9876168370246887
2180,4,113,2,later,0.9891567826271057
2181,1,14,2,later,0.9714195728302002
2181,2,38,2,later,0.9883779883384705
2181,3,75,2,later,0.9838900566101074
2181,4,113,2,later,0.9898829460144043
2182,1,14,2,later,0.9515496492385864
2182,2,38,2,later,0.9886757731437683
2182,3,75,2,later,0.982964038848877
2182,4,113,2,later,0.9896859526634216
2183,1,14,2,later,0.9688220024108887
2183,2,38,2,later,0.9894371628761292
2183,3,75,2,later,0.9884759783744812
2183,4,113,2,later,0.989703893661499
2184,1,14,2,later,0.9606831669807434
2184,2,38,2,later,0.9908421635627747
2184,3,75,2,later,0.9879891872406006
2184,4,113,2,later,0.9884547591209412
2185,1,14,2,later,0.9599364399909973
2185,2,38,2,later,0.9900450706481934
2185,3,75,2,later,0.9897171258926392
2185,4,113,2,later,0.9894206523895264
2186,1,14,2,later,0.9777666926383972
2186,2,38,2,later,0.9908201694488525
2186,3,75,2,later,0.9901955723762512
2186,4,113,2,later,0.9891401529312134
2187,1,14,2,later,0.9601510763168335
2187,2,38,2,later,0.9897176027297974
2187,3,75,2,later,0.9908439517021179
2187,4,113,2,later,0.9878724813461304
2188,1,14,2,later,0.9494417905807495
2188,2,38,2,later,0.9910489320755005
2188,3,75,2,later,0.9918358325958252
2188,4,113,2,later,0.9860429763793945
2189,1,14,2,later,
2189,2,38,2,later,0.9860718846321106
2189,3,75,2,later,0.9919849038124084
2189,4,113,2,later,0.984722375869751
2190,1,14,2,later,
2190,2,38,2,later,0.9873338341712952
2190,3,75,2,later,0.9919746518135071
2190,4,113,2,later,0.9890063405036926
2191,1,14,2,later,
2191,2,38,2,later,0.9900573492050171
2191,3,75,2,later,0.9918172955513
2191,4,113,2,later,0.9876502752304077
2192,1,14,2,later,
2192,2,38,2,later,0.9865157604217529
2192,3,75,2,later,0.9920871257781982
2192,4,113,2,later,0.9877989888191223
2193,1,14,2,later,
2193,2,38,2,later,0.9843928217887878
2193,3,75,2,later,0.9919890761375427
2193,4,113,2,later,0.9901100993156433
2194,1,14,2,later,
2194,2,38,2,later,0.9829515218734741
2194,3,75,2,later,0.9918450713157654
2194,4,113,2,later,0.9911400079727173
2195,1,14,2,later,
2195,2,38,2,later,0.9810177683830261
2195,3,75,2,later,0.9924477934837341
2195,4,113,2,later,0.9893440008163452
2196,1,14,2,later,
2196,2,38,2,later,0.9761269092559814
2196,3,75,2,later,0.9920873641967773
2196,4,113,2,later,0.9898620247840881
2197,1,14,2,later,
2197,2,38,2,later,0.9852292537689209
2197,3,75,2,later,0.9928833246231079
2197,4,113,2,later,0.9913595914840698
2198,1,14,2,later,
2198,2,38,2,later,0.9847817420959473
2198,3,75,2,later,0.989559531211853
2198,4,113,2,later,0.9878910779953003
2199,1,14,2,later,
2199,2,38,2,later,0.9845384955406189
2199,3,75,2,later,0.9909427165985107
2199,4,113,2,later,0.9882898926734924
2200,1,14,2,later,
2200,2,38,2,later,0.9820203185081482
2200,3,75,2,later,0.9923158884048462
2200,4,113,2,later,0.9880096316337585
2201,1,14,2,later,
2201,2,38,2,later,0.9848271012306213
2201,3,75,2,later,0.9919182658195496
2201,4,113,2,later,0.988193929195404
2202,1,14,2,later,
2202,2,38,2,later,0.9831963181495667
2202,3,75,2,later,0.9913615584373474
2202,4,113,2,later,0.9874905943870544
2203,1,14,2,later,
2203,2,38,2,later,0.9852386116981506
2203,3,75,2,later,0.9928169846534729
2203,4,113,2,later,0.9833202958106995
2204,1,14,2,later,
2204,2,38,2,later,0.9851890206336975
2204,3,75,2,later,0.992570698261261
2204,4,113,2,later,0.9829709529876709
2205,1,14,2,later,
2205,2,38,2,later,0.9824889898300171
2205,3,75,2,later,0.9910060167312622
2205,4,113,2,later,0.9910985231399536
2206,1,14,2,later,
2206,2,38,2,later,0.989130437374115
2206,3,75,2,later,0.9912266135215759
2206,4,113,2,later,0.990302324295044
2207,1,14,2,later,
2207,2,38,2,later,0.9809798002243042
2207,3,75,2,later,0.9905073046684265
2207,4,113,2,later,0.9853439331054688
2208,1,14,2,later,
2208,2,38,2,later,0.9855071902275085
2208,3,75,2,later,0.9886031150817871
2208,4,113,2,later,0.9829379320144653
2209,1,14,2,later,
2209,2,38,2,later,0.9862091541290283
2209,3,75,2,later,0.9799927473068237
2209,4,113,2,later,0.9788053631782532
2210,1,14,2,later,
2210,2,38,2,later,0.9873600602149963
2210,3,75,2,later,0.9902570843696594
2210,4,113,2,later,0.9805884957313538
2211,1,14,2,later,
2211,2,38,2,later,0.9885978698730469
2211,3,75,2,later,0.9829511046409607
2211,4,113,2,later,0.9868004322052002
2212,1,14,2,later,
2212,2,38,2,later,0.9882908463478088
2212,3,75,2,later,0.9879425168037415
2212,4,113,2,later,0.9873027205467224
2213,1,14,2,later,
2213,2,38,2,later,0.9905492067337036
2213,3,75,2,later,0.9844242930412292
2213,4,113,2,later,0.9885225296020508
2214,1,14,2,later,
2214,2,38,2,later,0.9901283383369446
2214,3,75,2,later,0.9856369495391846
2214,4,113,2,later,0.9908890128135681
2215,1,14,2,later,
2215,2,38,2,later,0.9900094270706177
2215,3,75,2,later,0.9866772890090942
2215,4,113,2,later,0.9881432056427002
2216,1,14,2,later,
2216,2,38,2,later,0.9869963526725769
2216,3,75,2,later,0.9866662621498108
2216,4,113,2,later,0.9891390204429626
2217,1,14,2,later,
2217,2,38,2,later,0.9787036180496216
2217,3,75,2,later,0.9867822527885437
2217,4,113,2,later,0.9890931248664856
2218,1,14,2,later,
2218,2,38,2,later,0.9831128716468811
2218,3,75,2,later,0.9872077703475952
2218,4,113,2,later,0.9885952472686768
2219,1,14,2,later,
2219,2,38,2,later,0.98473060131073
2219,3,75,2,later,0.9870864748954773
2219,4,113,2,later,0.9860734343528748
2220,1,14,2,later,
2220,2,38,2,later,0.9834791421890259
2220,3,75,2,later,0.9873380064964294
2220,4,113,2,later,0.9863024950027466
2221,1,14,2,later,
2221,2,38,2,later,0.9815976619720459
2221,3,75,2,later,0.9873108863830566
2221,4,113,2,later,0.9853529334068298
2222,1,14,2,later,
2222,2,38,2,later,0.9845868349075317
2222,3,75,2,later,0.9871577620506287
2222,4,113,2,later,0.9886362552642822
2223,1,14,2,later,
2223,2,38,2,later,0.9881045818328857
2223,3,75,2,later,0.9872602820396423
2223,4,113,2,later,0.9859662652015686
2224,1,14,2,later,
2224,2,38,2,later,0.9848209619522095
2224,3,75,2,later,0.9867779612541199
2224,4,113,2,later,0.9844952821731567
2225,1,14,2,later,
2225,2,38,2,later,0.9891493916511536
2225,3,75,2,later,0.9856712222099304
2225,4,113,2,later,0.9844542741775513
2226,1,14,2,later,
2226,2,38,2,later,0.9892386794090271
2226,3,75,2,later,0.9855353236198425
2226,4,113,2,later,0.9855189323425293
2227,1,14,2,later,
2227,2,38,2,later,0.9842664003372192
2227,3,75,2,later,0.9840896725654602
2227,4,113,2,later,0.9837911128997803
2228,1,14,2,later,
2228,2,38,2,later,0.9815244078636169
2228,3,75,2,later,0.9849055409431458
2228,4,113,2,later,0.9836986064910889
2229,1,14,2,later,
2229,2,38,2,later,0.9866917729377747
2229,3,75,2,later,0.9834244251251221
2229,4,113,2,later,0.9730117917060852
2230,1,14,2,later,
2230,2,38,2,later,0.9921275973320007
2230,3,75,2,later,0.9834649562835693
2230,4,113,2,later,0.9765931367874146
2231,1,14,2,later,
2231,2,38,2,later,0.9912279844284058
2231,3,75,2,later,0.9837651252746582
2231,4,113,2,later,0.9746264219284058
2232,1,14,2,later,
2232,2,38,2,later,0.9857402443885803
2232,3,75,2,later,0.9832468032836914
2232,4,113,2,later,0.9731793403625488
2233,1,14,2,later,
2233,2,38,2,later,0.986656665802002
2233,3,75,2,later,0.9825125336647034
2233,4,113,2,later,0.97325199842453
2234,1,14,2,later,
2234,2,38,2,later,0.989290177822113
2234,3,75,2,later,0.9819452166557312
2234,4,113,2,later,0.974598228931427
2235,1,14,2,later,
2235,2,38,2,later,0.9893022179603577
2235,3,75,2,later,0.9825559854507446
2235,4,113,2,later,0.9827017784118652
2236,1,14,2,later,
2236,2,38,2,later,0.9885613918304443
2236,3,75,2,later,0.9817074537277222
2236,4,113,2,later,0.9855610132217407
2237,1,14,2,later,
2237,2,38,2,later,0.9836738705635071
2237,3,75,2,later,0.981778621673584
2237,4,113,2,later,0.9873326420783997
2238,1,14,2,later,
2238,2,38,2,later,0.9821110367774963
2238,3,75,2,later,0.9811348915100098
2238,4,113,2,later,0.9807395935058594
2239,1,14,2,later,
2239,2,38,2,later,0.9804031252861023
2239,3,75,2,later,0.981427013874054
2239,4,113,2,later,0.9818419814109802
2240,1,14,2,later,
2240,2,38,2,later,0.9880351424217224
2240,3,75,2,later,0.9802495837211609
2240,4,113,2,later,0.9864158034324646
2241,1,14,2,later,
2241,2,38,2,later,0.9839004874229431
2241,3,75,2,later,0.9817231893539429
2241,4,113,2,later,0.9819988012313843
2242,1,14,2,later,
2242,2,38,2,later,0.9837947487831116
2242,3,75,2,later,0.9822907447814941
2242,4,113,2,later,0.9800317883491516
2243,1,14,2,later,
2243,2,38,2,later,0.9842720031738281
2243,3,75,2,later,0.9822562336921692
2243,4,113,2,later,0.9805012941360474
2244,1,14,2,later,
2244,2,38,2,later,0.9791561365127563
2244,3,75,2,later,0.9831235408782959
2244,4,113,2,later,0.978310763835907
2245,1,14,2,later,
2245,2,38,2,later,0.9888452887535095
2245,3,75,2,later,0.9820675849914551
2245,4,113,2,later,0.9810542464256287
2246,1,14,2,later,
2246,2,38,2,later,0.9902622699737549
2246,3,75,2,later,0.9816303849220276
2246,4,113,2,later,0.9837868809700012
2247,1,14,2,later,
2247,2,38,2,later,0.9898830652236938
2247,3,75,2,later,0.9819563627243042
2247,4,113,2,later,0.9865941405296326
2248,1,14,2,later,
2248,2,38,2,later,0.9837347865104675
2248,3,75,2,later,0.9823090434074402
2248,4,113,2,later,0.9831222295761108
2249,1,14,2,later,
2249,2,38,2,later,0.9832977056503296
2249,3,75,2,later,0.9830936193466187
2249,4,113,2,later,0.9780364036560059
1873,1,14,2,earlier,0.9788299798965454
1873,2,38,2,earlier,0.9868857264518738
1873,3,75,2,earlier,0.9906069040298462
1873,4,113,2,earlier,0.9798425436019897
1872,1,14,2,earlier,0.9811931848526001
1872,2,38,2,earlier,0.9873078465461731
1872,3,75,2,earlier,0.9903334975242615
1872,4,113,2,earlier,0.9817150831222534
1871,1,14,2,earlier,0.9820048809051514
1871,2,38,2,earlier,0.9872832298278809
1871,3,75,2,earlier,0.989879846572876
1871,4,113,2,earlier,0.9859695434570312
1870,1,14,2,earlier,0.9823017120361328
1870,2,38,2,earlier,0.9899882674217224
1870,3,75,2,earlier,0.9907143712043762
1870,4,113,2,earlier,0.9777231216430664
1869,1,14,2,earlier,0.9802095293998718
1869,2,38,2,earlier,0.9883922934532166
1869,3,75,2,earlier,0.9908488392829895
1869,4,113,2,earlier,0.9876523017883301
1868,1,14,2,earlier,0.980599045753479
1868,2,38,2,earlier,0.9877082109451294
1868,3,75,2,earlier,0.9901705980300903
1868,4,113,2,earlier,0.9868911504745483
1867,1,14,2,earlier,0.9697719812393188
1867,2,38,2,earlier,0.9854585528373718
1867,3,75,2,earlier,0.9829440116882324
1867,4,113,2,earlier,0.9848529100418091
1866,1,14,2,earlier,0.9766976237297058
1866,2,38,2,earlier,0.9871132373809814
1866,3,75,2,earlier,0.987548828125
1866,4,113,2,earlier,0.9798712134361267
1865,1,14,2,earlier,0.9781832098960876
1865,2,38,2,earlier,0.984314501285553
1865,3,75,2,earlier,0.9874063730239868
1865,4,113,2,earlier,0.9741329550743103
